"","SC_SEX","BIRTHYEAR","Age","HOURSLEEP05","HOURSLEEP","TOTALHOURS","SCREENTIME","X","X.1","X.2","X.3"
"13376",2,2005,14,0,4,4,3,NA,"",NA,NA
"13377",1,2007,12,0,3,3,3,NA,"",NA,NA
"13378",1,2013,6,0,5,5,3,NA,"",NA,NA
"13379",1,2008,11,0,6,6,3,NA,"",NA,NA
"13380",2,2016,3,7,0,7,2,NA,"",NA,NA
"13381",1,2014,5,6,0,6,2,NA,"",NA,NA
"13382",2,2012,7,0,6,6,3,NA,"",NA,NA
"13383",1,2009,10,0,6,6,4,NA,"",NA,NA
"13384",1,2005,14,0,4,4,5,NA,"",NA,NA
"13385",1,2005,14,0,2,2,5,NA,"",NA,NA
"13386",2,2010,9,0,5,5,3,NA,"",NA,NA
"13387",1,2017,2,4,0,4,3,NA,"",NA,NA
"13388",1,2003,16,0,4,4,5,NA,"",NA,NA
"13389",2,2016,3,4,0,4,5,NA,"",NA,NA
"13390",1,2007,12,0,4,4,2,NA,"",NA,NA
"13391",1,2004,15,0,5,5,5,NA,"",NA,NA
"13392",2,2015,4,5,0,5,5,NA,"",NA,NA
"13393",2,2002,17,0,4,4,3,NA,"",NA,NA
"13394",2,2014,5,5,0,5,2,NA,"",NA,NA
"13395",1,2009,10,0,6,6,2,NA,"",NA,NA
"13396",1,2005,14,0,4,4,4,NA,"",NA,NA
"13397",1,2003,16,0,6,6,4,NA,"",NA,NA
"13398",2,2008,11,0,1,1,4,NA,"",NA,NA
"13399",1,2008,11,0,5,5,3,NA,"",NA,NA
"13400",1,2009,10,0,6,6,3,NA,"",NA,NA
"13401",1,2007,12,0,5,5,3,NA,"",NA,NA
"13402",1,2013,6,5,0,5,1,NA,"",NA,NA
"13403",1,2009,10,0,4,4,4,NA,"",NA,NA
"13404",2,2010,9,0,6,6,3,NA,"",NA,NA
"13405",2,2007,12,0,6,6,1,NA,"",NA,NA
"13406",2,2017,2,7,0,7,1,NA,"",NA,NA
"13407",2,2016,3,6,0,6,3,NA,"",NA,NA
"13408",2,2006,13,0,4,4,2,NA,"",NA,NA
"13409",1,2006,13,0,3,3,3,NA,"",NA,NA
"13410",2,2008,11,0,4,4,3,NA,"",NA,NA
"13411",1,2003,16,0,1,1,5,NA,"",NA,NA
"13412",2,2009,10,0,4,4,5,NA,"",NA,NA
"13413",2,2011,8,0,4,4,2,NA,"",NA,NA
"13414",1,2004,15,0,4,4,2,NA,"",NA,NA
"13415",2,2008,11,0,5,5,2,NA,"",NA,NA
"13416",2,2016,3,6,0,6,3,NA,"",NA,NA
"13417",1,2014,5,6,0,6,1,NA,"",NA,NA
"13418",2,2009,10,0,5,5,3,NA,"",NA,NA
"13419",2,2002,17,0,4,4,5,NA,"",NA,NA
"13420",2,2019,0,6,0,6,1,NA,"",NA,NA
"13421",1,2009,10,0,6,6,3,NA,"",NA,NA
"13422",1,2014,5,5,0,5,3,NA,"",NA,NA
"13423",1,2014,5,5,0,5,1,NA,"",NA,NA
"13424",2,2003,16,0,5,5,3,NA,"",NA,NA
"13425",2,2016,3,5,0,5,4,NA,"",NA,NA
"13426",1,2009,10,0,4,4,4,NA,"",NA,NA
"13427",2,2004,15,0,4,4,5,NA,"",NA,NA
"13428",1,2007,12,0,4,4,1,NA,"",NA,NA
"13429",1,2005,14,0,3,3,5,NA,"",NA,NA
"13430",1,2002,17,0,6,6,5,NA,"",NA,NA
"13431",1,2002,17,0,4,4,3,NA,"",NA,NA
"13432",2,2008,11,0,7,7,3,NA,"",NA,NA
"13433",2,2002,17,0,4,4,4,NA,"",NA,NA
"13434",2,2010,9,0,4,4,2,NA,"",NA,NA
"13435",1,2003,16,0,4,4,5,NA,"",NA,NA
"13436",1,2002,17,0,4,4,5,NA,"",NA,NA
"13437",2,2004,15,0,4,4,5,NA,"",NA,NA
"13438",1,2013,6,4,0,4,3,NA,"",NA,NA
"13439",1,2007,12,0,3,3,5,NA,"",NA,NA
"13440",1,2010,9,0,5,5,5,NA,"",NA,NA
"13441",2,2014,5,6,0,6,1,NA,"",NA,NA
"13442",2,2002,17,0,4,4,3,NA,"",NA,NA
"13443",2,2014,5,5,0,5,2,NA,"",NA,NA
"13444",1,2011,8,0,5,5,3,NA,"",NA,NA
"13445",1,2010,9,0,7,7,5,NA,"",NA,NA
"13446",2,2013,6,0,3,3,3,NA,"",NA,NA
"13447",1,2006,13,0,5,5,2,NA,"",NA,NA
"13448",1,2002,17,0,3,3,4,NA,"",NA,NA
"13449",1,2008,11,0,4,4,4,NA,"",NA,NA
"13450",1,2002,17,0,4,4,3,NA,"",NA,NA
"13451",2,2003,16,0,5,5,5,NA,"",NA,NA
"13452",1,2019,0,6,0,6,1,NA,"",NA,NA
"13453",2,2013,6,6,0,6,1,NA,"",NA,NA
"13454",1,2008,11,0,4,4,5,NA,"",NA,NA
"13455",1,2003,16,0,3,3,4,NA,"",NA,NA
"13456",2,2012,7,0,5,5,1,NA,"",NA,NA
"13457",2,2014,5,5,0,5,2,NA,"",NA,NA
"13458",2,2003,16,0,5,5,5,NA,"",NA,NA
"13459",2,2012,7,0,6,6,4,NA,"",NA,NA
"13460",1,2003,16,0,3,3,4,NA,"",NA,NA
"13461",2,2015,4,5,0,5,0,NA,"",NA,NA
"13462",1,2003,16,0,4,4,4,NA,"",NA,NA
"13463",2,2014,5,5,0,5,3,NA,"",NA,NA
"13464",2,2009,10,0,5,5,2,NA,"",NA,NA
"13465",2,2004,15,0,5,5,5,NA,"",NA,NA
"13466",2,2010,9,0,4,4,3,NA,"",NA,NA
"13467",1,2004,15,0,5,5,2,NA,"",NA,NA
"13468",2,2009,10,0,5,5,3,NA,"",NA,NA
"13469",2,2017,2,7,0,7,3,NA,"",NA,NA
"13470",1,2001,18,0,4,4,3,NA,"",NA,NA
"13471",1,2004,15,0,3,3,5,NA,"",NA,NA
"13472",1,2016,3,7,0,7,2,NA,"",NA,NA
"13473",2,2010,9,0,5,5,5,NA,"",NA,NA
"13474",2,2005,14,0,4,4,3,NA,"",NA,NA
"13475",1,2007,12,0,5,5,2,NA,"",NA,NA
"13476",1,2004,15,0,1,1,5,NA,"",NA,NA
"13477",1,2004,15,0,4,4,2,NA,"",NA,NA
"13478",2,2003,16,0,4,4,5,NA,"",NA,NA
"13479",2,2003,16,0,3,3,4,NA,"",NA,NA
"13480",1,2004,15,0,4,4,5,NA,"",NA,NA
"13481",1,2016,3,5,0,5,5,NA,"",NA,NA
"13482",1,2006,13,0,5,5,4,NA,"",NA,NA
"13483",1,2009,10,0,6,6,2,NA,"",NA,NA
"13484",1,2007,12,0,4,4,4,NA,"",NA,NA
"13485",2,2011,8,0,4,4,5,NA,"",NA,NA
"13486",1,2012,7,0,5,5,1,NA,"",NA,NA
"13487",2,2012,7,0,3,3,5,NA,"",NA,NA
"13488",1,2002,17,0,3,3,4,NA,"",NA,NA
"13489",1,2006,13,0,4,4,3,NA,"",NA,NA
"13490",1,2006,13,0,5,5,4,NA,"",NA,NA
"13491",2,2013,6,6,0,6,2,NA,"",NA,NA
"13492",1,2002,17,0,4,4,4,NA,"",NA,NA
"13493",1,2010,9,0,5,5,3,NA,"",NA,NA
"13494",1,2011,8,0,5,5,2,NA,"",NA,NA
"13495",1,2015,4,3,0,3,1,NA,"",NA,NA
"13496",1,2014,5,5,0,5,4,NA,"",NA,NA
"13497",1,2008,11,0,5,5,3,NA,"",NA,NA
"13498",1,2013,6,0,6,6,3,NA,"",NA,NA
"13499",1,2017,2,2,0,2,2,NA,"",NA,NA
"13500",2,2005,14,0,6,6,3,NA,"",NA,NA
"13501",2,2001,18,0,3,3,5,NA,"",NA,NA
"13502",2,2004,15,0,4,4,3,NA,"",NA,NA
"13503",2,2015,4,5,0,5,3,NA,"",NA,NA
"13504",2,2014,5,5,0,5,1,NA,"",NA,NA
"13505",1,2006,13,0,4,4,3,NA,"",NA,NA
"13506",2,2005,14,0,3,3,5,NA,"",NA,NA
"13507",2,2009,10,0,5,5,4,NA,"",NA,NA
"13508",2,2004,15,0,6,6,4,NA,"",NA,NA
"13509",2,2006,13,0,4,4,4,NA,"",NA,NA
"13510",1,2019,0,0,4,4,3,NA,"",NA,NA
"13511",2,2006,13,0,4,4,3,NA,"",NA,NA
"13512",1,2003,16,0,3,3,4,NA,"",NA,NA
"13513",2,2001,18,0,2,2,5,NA,"",NA,NA
"13514",1,2012,7,0,5,5,5,NA,"",NA,NA
"13515",2,2019,0,0,4,4,2,NA,"",NA,NA
"13516",2,2017,2,7,0,7,1,NA,"",NA,NA
"13517",2,2012,7,0,5,5,3,NA,"",NA,NA
"13518",1,2015,4,7,0,7,2,NA,"",NA,NA
"13519",1,2007,12,0,5,5,4,NA,"",NA,NA
"13520",1,2004,15,0,4,4,5,NA,"",NA,NA
"13521",2,2003,16,0,4,4,4,NA,"",NA,NA
"13522",2,2002,17,0,4,4,3,NA,"",NA,NA
"13523",1,2009,10,0,4,4,4,NA,"",NA,NA
"13524",1,2012,7,0,6,6,2,NA,"",NA,NA
"13525",1,2007,12,0,4,4,3,NA,"",NA,NA
"13526",1,2016,3,6,0,6,1,NA,"",NA,NA
"13527",2,2005,14,0,3,3,5,NA,"",NA,NA
"13528",1,2007,12,0,4,4,3,NA,"",NA,NA
"13529",2,2013,6,0,5,5,3,NA,"",NA,NA
"13530",1,2003,16,0,4,4,2,NA,"",NA,NA
"13531",1,2004,15,0,4,4,4,NA,"",NA,NA
"13532",1,2013,6,0,4,4,2,NA,"",NA,NA
"13533",1,2007,12,0,5,5,3,NA,"",NA,NA
"13534",2,2002,17,0,3,3,5,NA,"",NA,NA
"13535",1,2012,7,0,6,6,4,NA,"",NA,NA
"13536",1,2011,8,0,3,3,4,NA,"",NA,NA
"13537",1,2001,18,0,3,3,5,NA,"",NA,NA
"13538",2,2015,4,6,0,6,2,NA,"",NA,NA
"13539",2,2016,3,5,0,5,3,NA,"",NA,NA
"13540",2,2012,7,0,6,6,2,NA,"",NA,NA
"13541",1,2006,13,0,3,3,3,NA,"",NA,NA
"13542",2,2014,5,5,0,5,2,NA,"",NA,NA
"13543",2,2014,5,4,0,4,2,NA,"",NA,NA
"13544",2,2005,14,0,3,3,5,NA,"",NA,NA
"13545",1,2014,5,3,0,3,3,NA,"",NA,NA
"13546",2,2002,17,0,2,2,3,NA,"",NA,NA
"13547",2,2009,10,0,5,5,2,NA,"",NA,NA
"13548",1,2006,13,0,3,3,5,NA,"",NA,NA
"13549",1,2019,0,0,3,3,5,NA,"",NA,NA
"13550",2,2002,17,0,1,1,2,NA,"",NA,NA
"13551",1,2018,1,6,0,6,1,NA,"",NA,NA
"13552",1,2011,8,0,4,4,3,NA,"",NA,NA
"13553",2,2005,14,0,4,4,5,NA,"",NA,NA
"13554",1,2001,18,0,3,3,5,NA,"",NA,NA
"13555",1,2019,0,7,0,7,1,NA,"",NA,NA
"13556",1,2011,8,0,6,6,1,NA,"",NA,NA
"13557",2,2017,2,5,0,5,2,NA,"",NA,NA
"13558",1,2004,15,0,4,4,4,NA,"",NA,NA
"13559",2,2012,7,0,5,5,3,NA,"",NA,NA
"13560",1,2002,17,0,4,4,5,NA,"",NA,NA
"13561",1,2010,9,0,5,5,5,NA,"",NA,NA
"13562",2,2013,6,0,4,4,4,NA,"",NA,NA
"13563",1,2015,4,5,0,5,5,NA,"",NA,NA
"13564",1,2003,16,0,4,4,2,NA,"",NA,NA
"13565",2,2002,17,0,3,3,3,NA,"",NA,NA
"13566",1,2007,12,0,4,4,3,NA,"",NA,NA
"13567",2,2001,18,0,3,3,4,NA,"",NA,NA
"13568",1,2013,6,6,0,6,2,NA,"",NA,NA
"13569",1,2008,11,0,4,4,4,NA,"",NA,NA
"13570",1,2010,9,0,5,5,3,NA,"",NA,NA
"13571",1,2015,4,5,0,5,3,NA,"",NA,NA
"13572",1,2016,3,2,0,2,2,NA,"",NA,NA
"13573",2,2002,17,0,3,3,3,NA,"",NA,NA
"13574",1,2015,4,5,0,5,0,NA,"",NA,NA
"13575",2,2006,13,0,5,5,3,NA,"",NA,NA
"13576",2,2011,8,0,6,6,2,NA,"",NA,NA
"13577",1,2016,3,6,0,6,1,NA,"",NA,NA
"13578",2,2017,2,7,0,7,1,NA,"",NA,NA
"13579",1,2019,0,7,0,7,1,NA,"",NA,NA
"13580",2,2015,4,3,0,3,3,NA,"",NA,NA
"13581",2,2008,11,0,6,6,2,NA,"",NA,NA
"13582",2,2008,11,0,7,7,3,NA,"",NA,NA
"13583",1,2016,3,6,0,6,3,NA,"",NA,NA
"13584",1,2008,11,0,3,3,2,NA,"",NA,NA
"13585",2,2016,3,6,0,6,1,NA,"",NA,NA
"13586",1,2006,13,0,4,4,5,NA,"",NA,NA
"13587",1,2002,17,0,5,5,3,NA,"",NA,NA
"13588",1,2018,1,4,0,4,1,NA,"",NA,NA
"13589",2,2018,1,5,0,5,1,NA,"",NA,NA
"13590",1,2009,10,0,3,3,3,NA,"",NA,NA
"13591",2,2005,14,0,6,6,2,NA,"",NA,NA
"13592",2,2013,6,0,6,6,2,NA,"",NA,NA
"13593",2,2010,9,0,3,3,1,NA,"",NA,NA
"13594",1,2019,0,7,0,7,1,NA,"",NA,NA
"13595",2,2007,12,0,4,4,3,NA,"",NA,NA
"13596",1,2016,3,7,0,7,3,NA,"",NA,NA
"13597",1,2017,2,7,0,7,1,NA,"",NA,NA
"13598",2,2012,7,0,5,5,2,NA,"",NA,NA
"13599",2,2009,10,0,4,4,5,NA,"",NA,NA
"13600",2,2013,6,0,7,7,1,NA,"",NA,NA
"13601",2,2005,14,0,5,5,3,NA,"",NA,NA
"13602",1,2019,0,3,0,3,1,NA,"",NA,NA
"13603",1,2016,3,5,0,5,1,NA,"",NA,NA
"13604",2,2011,8,0,7,7,1,NA,"",NA,NA
"13605",2,2005,14,0,4,4,3,NA,"",NA,NA
"13606",2,2011,8,0,5,5,5,NA,"",NA,NA
"13607",2,2007,12,0,4,4,1,NA,"",NA,NA
"13608",2,2009,10,0,6,6,1,NA,"",NA,NA
"13609",2,2004,15,0,4,4,4,NA,"",NA,NA
"13610",1,2001,18,0,4,4,0,NA,"",NA,NA
"13611",1,2007,12,0,5,5,1,NA,"",NA,NA
"13612",1,2001,18,0,4,4,3,NA,"",NA,NA
"13613",2,2010,9,0,7,7,1,NA,"",NA,NA
"13614",1,2016,3,7,0,7,3,NA,"",NA,NA
"13615",2,2012,7,0,5,5,2,NA,"",NA,NA
"13616",2,2013,6,6,0,6,1,NA,"",NA,NA
"13617",2,2006,13,0,6,6,4,NA,"",NA,NA
"13618",1,2016,3,6,0,6,3,NA,"",NA,NA
"13619",2,2008,11,0,5,5,3,NA,"",NA,NA
"13620",2,2006,13,0,3,3,5,NA,"",NA,NA
"13621",1,2005,14,0,4,4,4,NA,"",NA,NA
"13622",1,2002,17,0,3,3,3,NA,"",NA,NA
"13623",2,2009,10,0,5,5,4,NA,"",NA,NA
"13624",2,2008,11,0,5,5,4,NA,"",NA,NA
"13625",2,2013,6,7,0,7,3,NA,"",NA,NA
"13626",2,2011,8,0,4,4,3,NA,"",NA,NA
"13627",1,2007,12,0,4,4,4,NA,"",NA,NA
"13628",1,2007,12,0,4,4,3,NA,"",NA,NA
"13629",2,2017,2,2,0,2,2,NA,"",NA,NA
"13630",1,2014,5,4,0,4,4,NA,"",NA,NA
"13631",1,2012,7,0,5,5,2,NA,"",NA,NA
"13632",2,2019,0,0,4,4,4,NA,"",NA,NA
"13633",2,2018,1,5,0,5,3,NA,"",NA,NA
"13634",1,2011,8,0,6,6,5,NA,"",NA,NA
"13635",2,2004,15,0,5,5,3,NA,"",NA,NA
"13636",1,2002,17,0,5,5,4,NA,"",NA,NA
"13637",1,2011,8,0,4,4,3,NA,"",NA,NA
"13638",2,2010,9,0,5,5,3,NA,"",NA,NA
"13639",1,2004,15,0,4,4,4,NA,"",NA,NA
"13640",1,2004,15,0,4,4,5,NA,"",NA,NA
"13641",2,2006,13,0,5,5,3,NA,"",NA,NA
"13642",1,2013,6,5,0,5,1,NA,"",NA,NA
"13643",1,2014,5,2,0,2,2,NA,"",NA,NA
"13644",1,2004,15,0,5,5,2,NA,"",NA,NA
"13645",1,2002,17,0,5,5,3,NA,"",NA,NA
"13646",1,2014,5,7,0,7,3,NA,"",NA,NA
"13647",1,2004,15,0,4,4,4,NA,"",NA,NA
"13648",1,2012,7,0,6,6,3,NA,"",NA,NA
"13649",2,2011,8,0,6,6,1,NA,"",NA,NA
"13650",1,2003,16,0,4,4,5,NA,"",NA,NA
"13651",2,2013,6,6,0,6,4,NA,"",NA,NA
"13652",2,2009,10,0,4,4,3,NA,"",NA,NA
"13653",1,2011,8,0,6,6,4,NA,"",NA,NA
"13654",1,2010,9,0,5,5,3,NA,"",NA,NA
"13655",2,2005,14,0,0,0,4,NA,"",NA,NA
"13656",2,2015,4,5,0,5,2,NA,"",NA,NA
"13657",1,2017,2,7,0,7,3,NA,"",NA,NA
"13658",2,2013,6,0,4,4,3,NA,"",NA,NA
"13659",2,2019,0,0,6,6,3,NA,"",NA,NA
"13660",2,2002,17,0,2,2,3,NA,"",NA,NA
"13661",2,2008,11,0,5,5,2,NA,"",NA,NA
"13662",2,2017,2,6,0,6,5,NA,"",NA,NA
"13663",1,2008,11,0,6,6,3,NA,"",NA,NA
"13664",2,2011,8,0,6,6,2,NA,"",NA,NA
"13665",1,2008,11,0,5,5,3,NA,"",NA,NA
"13666",2,2019,0,0,5,5,2,NA,"",NA,NA
"13667",2,2019,0,2,0,2,0,NA,"",NA,NA
"13668",1,2015,4,0,0,0,0,NA,"",NA,NA
"13669",2,2010,9,0,4,4,3,NA,"",NA,NA
"13670",2,2002,17,0,4,4,5,NA,"",NA,NA
"13671",1,2003,16,0,5,5,4,NA,"",NA,NA
"13672",1,2005,14,0,2,2,5,NA,"",NA,NA
"13673",1,2008,11,0,5,5,3,NA,"",NA,NA
"13674",2,2014,5,4,0,4,1,NA,"",NA,NA
"13675",2,2004,15,0,4,4,4,NA,"",NA,NA
"13676",2,2005,14,0,2,2,5,NA,"",NA,NA
"13677",2,2002,17,0,3,3,4,NA,"",NA,NA
"13678",1,2011,8,0,4,4,3,NA,"",NA,NA
"13679",2,2016,3,3,0,3,3,NA,"",NA,NA
"13680",1,2002,17,0,3,3,3,NA,"",NA,NA
"13681",1,2007,12,0,5,5,4,NA,"",NA,NA
"13682",2,2014,5,6,0,6,3,NA,"",NA,NA
"13683",1,2012,7,0,6,6,3,NA,"",NA,NA
"13684",1,2013,6,0,7,7,5,NA,"",NA,NA
"13685",2,2002,17,0,5,5,1,NA,"",NA,NA
"13686",1,2004,15,0,4,4,3,NA,"",NA,NA
"13687",1,2003,16,0,2,2,5,NA,"",NA,NA
"13688",2,2011,8,0,7,7,4,NA,"",NA,NA
"13689",1,2015,4,6,0,6,2,NA,"",NA,NA
"13690",2,2010,9,0,6,6,2,NA,"",NA,NA
"13691",2,2018,1,6,0,6,1,NA,"",NA,NA
"13692",2,2016,3,5,0,5,3,NA,"",NA,NA
"13693",1,2018,1,7,0,7,1,NA,"",NA,NA
"13694",2,2015,4,5,0,5,1,NA,"",NA,NA
"13695",1,2013,6,0,6,6,2,NA,"",NA,NA
"13696",1,2010,9,0,6,6,4,NA,"",NA,NA
"13697",2,2015,4,5,0,5,3,NA,"",NA,NA
"13698",2,2007,12,0,5,5,1,NA,"",NA,NA
"13699",1,2009,10,0,6,6,4,NA,"",NA,NA
"13700",1,2015,4,7,0,7,3,NA,"",NA,NA
"13701",1,2007,12,0,5,5,4,NA,"",NA,NA
"13702",2,2010,9,0,5,5,4,NA,"",NA,NA
"13703",2,2018,1,6,0,6,1,NA,"",NA,NA
"13704",2,2008,11,0,4,4,5,NA,"",NA,NA
"13705",1,2001,18,0,4,4,3,NA,"",NA,NA
"13706",2,2010,9,0,6,6,5,NA,"",NA,NA
"13707",2,2003,16,0,4,4,5,NA,"",NA,NA
"13708",2,2005,14,0,4,4,3,NA,"",NA,NA
"13709",2,2017,2,7,0,7,2,NA,"",NA,NA
"13710",2,2010,9,0,6,6,5,NA,"",NA,NA
"13711",2,2015,4,4,0,4,3,NA,"",NA,NA
"13712",2,2013,6,0,6,6,3,NA,"",NA,NA
"13713",1,2012,7,0,5,5,2,NA,"",NA,NA
"13714",1,2006,13,0,3,3,3,NA,"",NA,NA
"13715",1,2011,8,0,5,5,1,NA,"",NA,NA
"13716",2,2005,14,0,5,5,3,NA,"",NA,NA
"13717",1,2013,6,0,4,4,3,NA,"",NA,NA
"13718",2,2010,9,0,3,3,3,NA,"",NA,NA
"13719",2,2016,3,6,0,6,2,NA,"",NA,NA
"13720",2,2014,5,4,0,4,3,NA,"",NA,NA
"13721",1,2013,6,5,0,5,3,NA,"",NA,NA
"13722",2,2017,2,7,0,7,2,NA,"",NA,NA
"13723",1,2001,18,0,6,6,5,NA,"",NA,NA
"13724",2,2011,8,0,6,6,2,NA,"",NA,NA
"13725",2,2013,6,5,0,5,1,NA,"",NA,NA
"13726",2,2015,4,3,0,3,4,NA,"",NA,NA
"13727",1,2003,16,0,5,5,4,NA,"",NA,NA
"13728",1,2012,7,0,4,4,3,NA,"",NA,NA
"13729",1,2004,15,0,4,4,5,NA,"",NA,NA
"13730",1,2019,0,0,4,4,4,NA,"",NA,NA
"13731",1,2013,6,0,5,5,1,NA,"",NA,NA
"13732",1,2018,1,5,0,5,2,NA,"",NA,NA
"13733",1,2013,6,0,5,5,1,NA,"",NA,NA
"13734",2,2005,14,0,4,4,5,NA,"",NA,NA
"13735",1,2003,16,0,6,6,5,NA,"",NA,NA
"13736",2,2013,6,0,5,5,1,NA,"",NA,NA
"13737",2,2006,13,0,4,4,5,NA,"",NA,NA
"13738",2,2003,16,0,3,3,3,NA,"",NA,NA
"13739",1,2019,0,7,0,7,1,NA,"",NA,NA
"13740",1,2002,17,0,4,4,3,NA,"",NA,NA
"13741",1,2016,3,5,0,5,3,NA,"",NA,NA
"13742",2,2001,18,0,3,3,4,NA,"",NA,NA
"13743",1,2006,13,0,6,6,5,NA,"",NA,NA
"13744",1,2001,18,0,3,3,5,NA,"",NA,NA
"13745",1,2006,13,0,5,5,3,NA,"",NA,NA
"13746",1,2014,5,4,0,4,2,NA,"",NA,NA
"13747",2,2014,5,7,0,7,3,NA,"",NA,NA
"13748",2,2002,17,0,4,4,2,NA,"",NA,NA
"13749",1,2018,1,7,0,7,5,NA,"",NA,NA
"13750",1,2019,0,0,3,3,4,NA,"",NA,NA
"13751",2,2003,16,0,4,4,4,NA,"",NA,NA
"13752",1,2019,0,7,0,7,1,NA,"",NA,NA
"13753",1,2008,11,0,5,5,4,NA,"",NA,NA
"13754",1,2015,4,7,0,7,2,NA,"",NA,NA
"13755",2,2018,1,7,0,7,5,NA,"",NA,NA
"13756",1,2008,11,0,3,3,4,NA,"",NA,NA
"13757",2,2005,14,0,5,5,4,NA,"",NA,NA
"13758",2,2001,18,0,3,3,5,NA,"",NA,NA
"13759",2,2014,5,2,0,2,3,NA,"",NA,NA
"13760",1,2019,0,7,0,7,1,NA,"",NA,NA
"13761",2,2006,13,0,6,6,3,NA,"",NA,NA
"13762",2,2005,14,0,4,4,2,NA,"",NA,NA
"13763",2,2009,10,0,2,2,1,NA,"",NA,NA
"13764",2,2001,18,0,3,3,3,NA,"",NA,NA
"13765",2,2008,11,0,5,5,4,NA,"",NA,NA
"13766",1,2002,17,0,4,4,4,NA,"",NA,NA
"13767",2,2015,4,4,0,4,2,NA,"",NA,NA
"13768",1,2002,17,0,6,6,1,NA,"",NA,NA
"13769",2,2005,14,0,3,3,3,NA,"",NA,NA
"13770",2,2004,15,0,5,5,5,NA,"",NA,NA
"13771",1,2017,2,6,0,6,2,NA,"",NA,NA
"13772",2,2005,14,0,4,4,2,NA,"",NA,NA
"13773",1,2002,17,0,5,5,5,NA,"",NA,NA
"13774",1,2015,4,5,0,5,3,NA,"",NA,NA
"13775",1,2007,12,0,3,3,5,NA,"",NA,NA
"13776",1,2006,13,0,5,5,4,NA,"",NA,NA
"13777",2,2009,10,0,4,4,2,NA,"",NA,NA
"13778",1,2005,14,0,3,3,4,NA,"",NA,NA
"13779",1,2012,7,0,5,5,5,NA,"",NA,NA
"13780",1,2015,4,4,0,4,1,NA,"",NA,NA
"13781",1,2009,10,0,5,5,3,NA,"",NA,NA
"13782",2,2002,17,0,5,5,5,NA,"",NA,NA
"13783",2,2013,6,4,0,4,4,NA,"",NA,NA
"13784",2,2002,17,0,3,3,2,NA,"",NA,NA
"13785",1,2006,13,0,5,5,4,NA,"",NA,NA
"13786",1,2004,15,0,4,4,4,NA,"",NA,NA
"13787",2,2011,8,0,5,5,5,NA,"",NA,NA
"13788",1,2009,10,0,5,5,4,NA,"",NA,NA
"13789",1,2017,2,7,0,7,2,NA,"",NA,NA
"13790",2,2003,16,0,3,3,5,NA,"",NA,NA
"13791",1,2011,8,0,6,6,3,NA,"",NA,NA
"13792",1,2008,11,0,6,6,3,NA,"",NA,NA
"13793",2,2014,5,4,0,4,3,NA,"",NA,NA
"13794",1,2004,15,0,6,6,5,NA,"",NA,NA
"13795",1,2018,1,5,0,5,3,NA,"",NA,NA
"13796",2,2016,3,5,0,5,1,NA,"",NA,NA
"13797",1,2007,12,0,6,6,5,NA,"",NA,NA
"13798",1,2019,0,4,0,4,4,NA,"",NA,NA
"13799",1,2005,14,0,4,4,5,NA,"",NA,NA
"13800",1,2007,12,0,2,2,5,NA,"",NA,NA
"13801",1,2003,16,0,5,5,5,NA,"",NA,NA
"13802",1,2007,12,0,6,6,2,NA,"",NA,NA
"13803",1,2005,14,0,4,4,5,NA,"",NA,NA
"13804",2,2007,12,0,4,4,1,NA,"",NA,NA
"13805",2,2017,2,7,0,7,2,NA,"",NA,NA
"13806",1,2008,11,0,4,4,5,NA,"",NA,NA
"13807",1,2018,1,7,0,7,1,NA,"",NA,NA
"13808",2,2002,17,0,4,4,5,NA,"",NA,NA
"13809",1,2005,14,0,4,4,3,NA,"",NA,NA
"13810",1,2011,8,0,4,4,4,NA,"",NA,NA
"13811",2,2004,15,0,3,3,5,NA,"",NA,NA
"13812",2,2008,11,0,4,4,4,NA,"",NA,NA
"13813",1,2015,4,3,0,3,5,NA,"",NA,NA
"13814",1,2006,13,0,6,6,5,NA,"",NA,NA
"13815",1,2001,18,0,6,6,4,NA,"",NA,NA
"13816",2,2009,10,0,5,5,1,NA,"",NA,NA
"13817",1,2002,17,0,3,3,4,NA,"",NA,NA
"13818",1,2006,13,0,4,4,5,NA,"",NA,NA
"13819",1,2003,16,0,3,3,5,NA,"",NA,NA
"13820",2,2017,2,7,0,7,2,NA,"",NA,NA
"13821",1,2005,14,0,5,5,4,NA,"",NA,NA
"13822",1,2007,12,0,5,5,5,NA,"",NA,NA
"13823",1,2013,6,4,0,4,4,NA,"",NA,NA
"13824",2,2009,10,0,6,6,1,NA,"",NA,NA
"13825",1,2017,2,7,0,7,1,NA,"",NA,NA
"13826",2,2016,3,5,0,5,1,NA,"",NA,NA
"13827",1,2019,0,4,0,4,1,NA,"",NA,NA
"13828",1,2007,12,0,6,6,4,NA,"",NA,NA
"13829",1,2006,13,0,5,5,1,NA,"",NA,NA
"13830",2,2002,17,0,3,3,4,NA,"",NA,NA
"13831",2,2002,17,0,4,4,2,NA,"",NA,NA
"13832",1,2009,10,0,5,5,1,NA,"",NA,NA
"13833",2,2010,9,0,6,6,1,NA,"",NA,NA
"13834",2,2016,3,7,0,7,3,NA,"",NA,NA
"13835",2,2009,10,0,6,6,2,NA,"",NA,NA
"13836",2,2012,7,0,7,7,3,NA,"",NA,NA
"13837",2,2005,14,0,3,3,3,NA,"",NA,NA
"13838",1,2007,12,0,4,4,4,NA,"",NA,NA
"13839",1,2013,6,6,0,6,2,NA,"",NA,NA
